33	141.25,315.21875;138.125,319.90625;137.15625,336.3125;134.625,352.90625;132.84375,365.78125;132.65625,369.125;134.03125,364.625;136.75,361.09375;140.65625,364.625;141.0625,365.78125;142.21875,367.34375;137.34375,367.5625;136.5625,366.375;134.625,367.15625;134.21875,370.09375;132.0625,373.03125;132.0625,377.5;132.03125,377.6875;133.625,377.625;139.8125,374.4375;143.15625,375.65625;143,377.96875;141.5625,379.71875;143.15625,380.78125;146.53125,379.375;148.8125,380.96875;150.25,380.78125;152.34375,379.03125;155.90625,378.5;157.125,379.5625;158.1875,380.4375;158.1875,381.5;157.3125,382.5625;160.5,383.4375;162.4375,384.6875;162.625,386.28125;164.375,386.4375;166.84375,389.09375;167.5625,393.53125;171.09375,394.75;174.46875,394.59375;174.46875,393.53125;174.09375,390;175.15625,390.34375;177.15625,392.78125;180.28125,392.28125;181.71875,390.875;181.53125,388.9375;180.28125,387.875;180.65625,385.90625;182.59375,385.90625;184.53125,384.6875;183.65625,382.90625;183.125,380.25;184.53125,377.78125;187.53125,373.1875;189.3125,371.0625;190.90625,370.53125;191.25,368.78125;189.125,368.59375;188.25,366.65625;188.9375,364.71875;191.4375,364.1875;193.1875,363.65625;195.25,363.375;195.125,363.28125;194.96875,359.40625;196.90625,358;194.4375,356.40625;191.96875,359.40625;185.9375,359.59375;185.40625,358.15625;183.65625,357.28125;185.0625,355.5;185.0625,353.5625;184.34375,352.5;184.34375,351.4375;186.125,350.375;186.65625,347.21875;187.71875,344.375;186.65625,342.78125;184.71875,342.78125;183.6875,341.5625;182.6875,343.65625;180.75,342.28125;178,343.65625;175.65625,343.28125;171.1875,338.78125;168.4375,338.59375;167.65625,332.34375;162.5625,331.75;162.375,328.8125;161.40625,329.78125;155.625,329.78125;155.90625,331.03125;157.28125,336.6875;157.65625,342.34375;156.6875,343.90625;155.71875,339.21875;152.96875,328.5;143,319.5;143.21875,315.40625;141.25,315.21875
24	209.84375,310.46875;208.09375,313.59375;205.34375,313.96875;205.15625,318.65625;195.96875,324.90625;195.78125,331.75;192.25,335.25;190.3125,337.03125;186.40625,336.625;184.25,340.34375;183.6875,341.5625;184.71875,342.78125;186.65625,342.78125;187.71875,344.375;186.65625,347.21875;186.125,350.375;184.34375,351.4375;184.34375,352.5;185.0625,353.5625;185.0625,355.5;183.65625,357.28125;185.40625,358.15625;185.9375,359.59375;191.96875,359.40625;194.4375,356.40625;196.90625,358;194.96875,359.40625;195.125,363.28125;197.96875,365.25;198.3125,368.9375;201.3125,370;203.09375,368.40625;206.96875,368.40625;209.09375,366.65625;210.34375,366.84375;210.6875,368.25;214.59375,368.25;215.46875,367.1875;216.875,367.375;218.46875,369.125;218.46875,370.375;217.0625,371.25;217.59375,372.5;219.53125,372.65625;222,370.375;224.125,370.375;225.53125,371.96875;228.59375,373.25;228.78125,372.75;230.5625,371;230.75,368.0625;235.03125,367.6875;237.78125,363.78125;236.59375,363.375;236.40625,361.25;239.71875,360.84375;239.9375,358.90625;241.5,357.90625;243.25,354.78125;241.5,352.84375;241.5,350.6875;242.84375,349.53125;241.09375,346.78125;241.28125,342.5;237,342.6875;235.25,341.5;236.8125,339.5625;234.65625,337.8125;236.21875,335.84375;234.65625,335.0625;234.65625,332.34375;238.5625,328.8125;236.40625,327.0625;235.25,324.125;231.125,323.53125;229.75,322.5625;232.6875,321.1875;231.71875,319.84375;227.4375,319.25;226.4375,315.34375;220.1875,314.75;218.8125,316.71875;217.46875,317.09375;215.6875,314.75;216.5,312.59375;215.5,310.65625;209.84375,310.46875
47	195.25,363.375;193.1875,363.65625;191.4375,364.1875;188.9375,364.71875;188.25,366.65625;189.125,368.59375;191.25,368.78125;190.90625,370.53125;189.3125,371.0625;187.53125,373.1875;184.53125,377.78125;183.125,380.25;183.65625,382.90625;184.53125,384.6875;182.59375,385.90625;180.65625,385.90625;180.28125,387.875;181.53125,388.9375;181.71875,390.875;180.28125,392.28125;177.15625,392.78125;177.625,393.34375;178.34375,397.59375;182.21875,397.25;184.875,398.28125;187.1875,398.46875;188.25,399.71875;186.125,401.84375;185.59375,405.71875;186.0625,406.9375;186.8125,405.375;189.125,407.34375;192.25,404.21875;193.625,406.15625;196.9375,405.5625;200.46875,405.1875;202.03125,402.4375;207.875,401.875;210.8125,404.78125;211.8125,403.8125;213.75,403.21875;212.96875,400.5;215.90625,399.71875;219.625,398.9375;218.8125,396.59375;220,395.21875;220.96875,391.5;218.8125,389.15625;220.1875,384.6875;223.125,386.4375;227.4375,385.65625;225.46875,381.34375;223.90625,375.5;227.8125,375.3125;228.59375,373.25;225.53125,371.96875;224.125,370.375;222,370.375;219.53125,372.65625;217.59375,372.5;217.0625,371.25;218.46875,370.375;218.46875,369.125;216.875,367.375;215.46875,367.1875;214.59375,368.25;210.6875,368.25;210.34375,366.84375;209.09375,366.65625;206.96875,368.40625;203.09375,368.40625;201.3125,370;198.3125,368.9375;197.96875,365.25;195.25,363.375
46	247.46875,347.3125;243.3125,349.25;242.71875,349.34375;242.84375,349.53125;241.5,350.6875;241.5,352.84375;243.25,354.78125;241.5,357.90625;239.9375,358.90625;239.71875,360.84375;236.40625,361.25;236.59375,363.375;237.78125,363.78125;235.03125,367.6875;230.75,368.0625;230.5625,371;228.78125,372.75;227.8125,375.3125;223.90625,375.5;225.46875,381.34375;227.125,384.96875;229.625,384.875;229.78125,385.90625;228.375,387.5;229.4375,389.625;231.03125,389.625;232.78125,391.5625;234.375,391.5625;235.625,390.15625;235.96875,390.53125;235.96875,392.28125;236.5,394.59375;240.21875,394.75;243.21875,391.5625;244.8125,391.40625;245.34375,392.28125;246.21875,394.21875;247.65625,394.21875;248.1875,390.6875;251.1875,391.0625;252.9375,388.9375;255.78125,389.625;260.03125,387.6875;260.0625,388.0625;261.4375,386.625;259.65625,383.96875;258.96875,380.4375;261.25,378.5;262.3125,378.84375;265.5,375.3125;267.25,375.5;267.96875,374.59375;271.5,374.59375;272.75,373.1875;273.09375,372.09375;271.5,371.875;272.59375,368.5625;270.09375,367.46875;272.59375,361.65625;269.28125,359.1875;268.15625,352;265.125,351.1875;262.90625,353.375;261.8125,351.4375;258.5,354.75;256.28125,355.03125;252.4375,349.53125;247.46875,347.3125
09	237.21875,446.375;235.96875,447.25;235.4375,448.3125;237.90625,450.09375;238.625,451.34375;238.09375,452.375;233.84375,452.75;232.625,454.5;232.78125,455.03125;234.375,455.5625;235.28125,456.8125;234.21875,458.5625;232.96875,458.40625;231.03125,456.625;228.71875,455.9375;226.4375,456.09375;222.375,458.5625;222.53125,461.9375;223.59375,462.65625;222.90625,465.28125;218.28125,466.53125;216.53125,468.65625;216.53125,472.1875;217.25,473.25;215.59375,474.78125;216.65625,475.375;222.6875,476.53125;225.25,476.53125;228.5625,480.84375;236.96875,480.4375;240.28125,485.71875;243.21875,484.53125;251.8125,485.71875;252.4375,489.3125;258.5,487.90625;260.71875,485.96875;264.03125,485.125;264.84375,483.46875;272.03125,482.9375;267.625,477.6875;264.03125,479.625;257.6875,474.375;259.0625,472.4375;264.03125,472.4375;263.46875,467.75;263.46875,464.15625;262.65625,457.5;252.96875,452.8125;253.53125,451.15625;251.6875,449.09375;250.125,449.75;248,450.09375;244.09375,448.3125;243.03125,447.96875;244.625,449.90625;243.9375,451.5;240.5625,451.15625;240.40625,449.375;238.4375,446.71875;237.21875,446.375
32	207.875,401.875;202.03125,402.4375;200.46875,405.1875;196.9375,405.5625;193.625,406.15625;192.25,404.21875;189.125,407.34375;186.8125,405.375;185.4375,408.3125;185.625,410.84375;183.46875,411.4375;182.5,410.0625;181.53125,407.125;178.78125,409.46875;176.84375,408.6875;174.6875,409.09375;172.75,411.4375;175.0625,415.34375;173.5,416.90625;174.09375,420.21875;172.15625,422.75;170.78125,426.46875;172.34375,429.21875;177.28125,429.5625;179.21875,428.53125;182.21875,428.53125;182.0625,431.875;184.34375,433.125;186.65625,433.46875;187.71875,436.3125;188.25,436.84375;187.90625,438.59375;187.1875,439.3125;189.3125,440.71875;189.46875,442.3125;192.125,442.3125;192.84375,441.59375;195.125,441.59375;195.84375,443.1875;198.3125,443.1875;199.03125,444.625;203.8125,444.625;207.375,446.46875;207.6875,446.03125;209.625,444.96875;213.15625,440.375;219.71875,440.90625;222.53125,442.84375;223.4375,441.59375;224.84375,437.375;226.59375,433.3125;230.3125,431.71875;232.09375,431;231.5625,429.40625;229.78125,429.21875;229.09375,427.46875;227.65625,427.46875;225.375,425.15625;225.53125,423.5625;222.53125,420.5625;222,418.65625;220.0625,419.5;219.53125,418.4375;220.78125,416.5;219.34375,415.09375;219.34375,412.625;218.125,411.375;214.21875,411.1875;214.21875,408.90625;216.34375,407.3125;216.34375,405.53125;218.65625,404.46875;217.40625,403.78125;216,404.46875;213.15625,404.46875;212.28125,403.65625;211.8125,403.8125;210.8125,404.78125;207.875,401.875
31	245,412.4375;242.15625,413.5;241.28125,414.90625;240.21875,413.6875;238.28125,413.5;237.90625,415.28125;236.6875,415.78125;238.4375,416.6875;237.21875,418.625;232.78125,419.875;230.84375,417.5625;229.09375,417.5625;227.65625,418.4375;222.53125,418.4375;222,418.65625;222.53125,420.5625;225.53125,423.5625;225.375,425.15625;227.65625,427.46875;229.09375,427.46875;229.78125,429.21875;231.5625,429.40625;232.09375,431;230.3125,431.71875;226.59375,433.3125;224.84375,437.375;223.4375,441.59375;222.53125,442.84375;219.71875,440.90625;213.15625,440.375;209.625,444.96875;207.6875,446.03125;206.4375,447.78125;205.03125,449.90625;205.03125,451.15625;202.75,452.03125;200.96875,455.03125;200.78125,456.625;203.96875,458.9375;204.5,461.21875;203.4375,463;205.5625,462.28125;206.625,463.1875;207.5,466.875;205.03125,468.3125;205.21875,470.25;203.96875,471.46875;202.21875,470.59375;200.25,470.59375;200.5,481.09375;208.4375,481.625;208.84375,472.03125;211.5625,472.4375;215.59375,474.78125;217.25,473.25;216.53125,472.1875;216.53125,468.65625;218.28125,466.53125;222.90625,465.28125;223.59375,462.65625;222.53125,461.9375;222.375,458.5625;226.4375,456.09375;228.71875,455.9375;231.03125,456.625;232.96875,458.40625;234.21875,458.5625;235.28125,456.8125;234.375,455.5625;232.78125,455.03125;232.625,454.5;233.84375,452.75;238.09375,452.375;238.625,451.34375;237.90625,450.09375;235.4375,448.3125;235.96875,447.25;237.21875,446.375;238.4375,446.71875;240.40625,449.375;240.5625,451.15625;243.9375,451.5;244.625,449.90625;243.03125,447.96875;244.09375,448.3125;248,450.09375;250.125,449.75;251.6875,449.09375;251.3125,448.6875;253.8125,447.5625;254.34375,444.53125;257.40625,443.15625;256.5625,441.21875;259.34375,438.71875;260.71875,441.21875;264.84375,439.84375;265.625,439.71875;265.6875,438.4375;265.6875,435.9375;263.5625,436.3125;260.90625,435.59375;258.59375,432.78125;257.71875,431.53125;253.125,429.59375;252.0625,428;253.46875,427.46875;253.46875,425.53125;252.0625,423.9375;250.28125,421.09375;250.125,418.625;249.59375,418.28125;247.46875,415.78125;246.59375,413.15625;245,412.4375
82	220.1875,384.6875;218.8125,389.15625;220.96875,391.5;220,395.21875;218.8125,396.59375;219.625,398.9375;215.90625,399.71875;212.96875,400.5;213.75,403.21875;212.28125,403.65625;213.15625,404.46875;216,404.46875;217.40625,403.78125;218.65625,404.46875;216.34375,405.53125;216.34375,407.3125;214.21875,408.90625;214.21875,411.1875;218.125,411.375;219.34375,412.625;219.34375,415.09375;220.78125,416.5;219.53125,418.4375;220.0625,419.5;222.53125,418.4375;227.65625,418.4375;229.09375,417.5625;230.84375,417.5625;232.78125,419.875;237.21875,418.625;238.4375,416.6875;236.6875,415.78125;237.90625,415.28125;238.28125,413.5;240.21875,413.6875;241.28125,414.90625;242.15625,413.5;245,412.4375;246.28125,413.03125;247.28125,411.375;245.53125,409.4375;248.875,409.4375;249.9375,407.5;252.25,405.375;249.9375,405.375;250.65625,402.375;256.65625,401.65625;258.96875,400.25;261.78125,399.1875;262.6875,398.28125;261.59375,395.46875;263.1875,392.28125;260.375,392.09375;260.03125,387.6875;255.78125,389.625;252.9375,388.9375;251.1875,391.0625;248.1875,390.6875;247.65625,394.21875;246.21875,394.21875;245.34375,392.28125;244.8125,391.40625;243.21875,391.5625;240.21875,394.75;236.5,394.59375;235.96875,392.28125;235.96875,390.53125;235.625,390.15625;234.375,391.5625;232.78125,391.5625;231.03125,389.625;229.4375,389.625;228.375,387.5;229.78125,385.90625;229.625,384.875;227.125,384.96875;227.4375,385.65625;223.125,386.4375;220.1875,384.6875
12	294.6875,353.375;289.15625,358.09375;289.15625,362.78125;287.78125,362.78125;287.21875,367.1875;285.84375,367.75;284.75,370.21875;278.65625,370.21875;278.125,369.40625;275.34375,369.40625;273.6875,372.15625;273.09375,372.09375;272.75,373.1875;271.5,374.59375;267.96875,374.59375;267.25,375.5;265.5,375.3125;262.3125,378.84375;261.25,378.5;258.96875,380.4375;259.65625,383.96875;261.4375,386.625;260.0625,388.0625;260.375,392.09375;263.1875,392.28125;261.59375,395.46875;262.84375,398.65625;264.4375,397.75;265.15625,399.34375;267.4375,397.0625;270.8125,396.875;274.15625,399.34375;280,400.40625;282.125,404.125;285.125,405.53125;286.71875,409.59375;286.53125,411.1875;288.46875,414.75;288.46875,416.6875;292,421.28125;295.375,423.03125;297.5,422.5;298.5625,421.09375;300.15625,421.46875;303.8125,423.8125;303.84375,423.8125;305.46875,423.8125;308.78125,423.8125;308.5,418.03125;308.5,416.09375;310.15625,416.09375;313.1875,417.75;316.21875,417.75;315.6875,414.4375;317.34375,413.03125;320.65625,412.5;320.65625,409.71875;324.25,408.0625;323.40625,404.21875;320.375,404.21875;317.625,403.65625;317.0625,401.4375;319.28125,400.90625;319.28125,398.125;321.46875,396.1875;319.8125,395.375;315.125,396.1875;315.40625,394;312.09375,392.59375;311.25,385.96875;311.25,381.28125;308.5,379.34375;308.78125,375.46875;302.96875,368.3125;302.40625,362.78125;300.5,362.78125;299.65625,357.25;295.78125,357.8125;295.25,354.21875;294.6875,353.375
81	270.8125,396.875;267.4375,397.0625;265.15625,399.34375;264.4375,397.75;262.84375,398.65625;262.6875,398.28125;261.78125,399.1875;258.96875,400.25;256.65625,401.65625;250.65625,402.375;249.9375,405.375;252.25,405.375;249.9375,407.5;248.875,409.4375;245.53125,409.4375;247.28125,411.375;246.28125,413.03125;246.59375,413.15625;247.46875,415.78125;249.59375,418.28125;250.125,418.625;250.28125,421.09375;252.0625,423.9375;253.46875,425.53125;253.46875,427.46875;252.0625,428;253.125,429.59375;257.71875,431.53125;258.59375,432.78125;260.90625,435.59375;263.5625,436.3125;265.6875,435.9375;265.6875,438.4375;265.625,439.71875;266.78125,439.5625;266.5,440.9375;270.375,440.9375;273.96875,442.0625;274.25,438.46875;275.90625,438.46875;281.96875,439.5625;287.78125,439.5625;292.1875,438.1875;293.3125,434.59375;290.28125,431.8125;291.09375,429.0625;292.75,426.59375;295.5,428.5;302.6875,426.03125;303.8125,423.8125;300.15625,421.46875;298.5625,421.09375;297.5,422.5;295.375,423.03125;292,421.28125;288.46875,416.6875;288.46875,414.75;286.53125,411.1875;286.71875,409.59375;285.125,405.53125;282.125,404.125;280,400.40625;274.15625,399.34375;270.8125,396.875
01	383.28125,262.59375;381.125,262.8125;379.75,265.34375;376.0625,279.78125;375.53125,280.96875;375.15625,285.53125;374.09375,287;374.09375,293.59375;373.46875,295.09375;377.28125,297.40625;378.78125,297.625;381.125,299.75;381.53125,303.15625;384.09375,302.3125;388.0625,303.46875;388.125,302.71875;390.03125,302.71875;392.78125,305.28125;395.34375,304;396.625,300.1875;397.90625,298.6875;399.59375,298.90625;401.28125,300.40625;402.15625,303.15625;410,312.71875;412.34375,311.03125;412.75,307.40625;415.3125,306.96875;415.3125,300.59375;416.59375,299.53125;417,293.8125;417.5,294.21875;417.4375,292.125;416.375,290.1875;416.8125,284.6875;418.71875,285.75;419.78125,283.8125;421.6875,283.1875;423.65625,281.625;421.53125,281.625;421.53125,277.90625;423.875,276.53125;427.375,276.15625;427.59375,274.1875;426.40625,273.40625;429.34375,269.6875;428.9375,268.53125;425.59375,266.75;417.46875,275.6875;411.8125,275.6875;411.8125,273.34375;408.6875,271.78125;404.96875,275.875;402.03125,276.28125;402.03125,273.53125;399.5,272.375;395.59375,266.90625;392.0625,265.53125;390.90625,263;388.9375,262.59375;387,263.96875;385.4375,264.375;383.28125,262.59375
38	397.90625,298.6875;396.625,300.1875;395.34375,304;392.78125,305.28125;390.03125,302.71875;388.125,302.71875;387.90625,305.5;390.6875,307.84375;386.4375,313.34375;380.90625,314.625;376.65625,316.125;379.40625,318.875;380.0625,320.15625;375.8125,322.28125;375.375,328.4375;375.25,328.5;376.4375,330.96875;379.84375,332.03125;382.1875,331.1875;384.9375,329.28125;388.5625,332.25;391.53125,332.25;393.65625,335.21875;392.78125,337.34375;393.21875,340.34375;392.15625,343.3125;392.59375,344.375;394.0625,343.9375;397.46875,345;401.9375,346.28125;403.84375,345;404.6875,343.53125;405.34375,343.53125;405.53125,359.4375;406.59375,360.5;409.375,360.5;411.90625,362;413.8125,363.5;415.75,363.6875;417,364.75;420.53125,365.15625;420.78125,364.5625;419.21875,363.78125;419.21875,361.4375;424.09375,361.4375;425.65625,359.875;424.6875,358.125;427.21875,356.15625;429,356.9375;431.53125,354.78125;436,355.5625;437.5625,353.8125;441.28125,354;441.28125,349.71875;439.71875,348.9375;438.9375,346.40625;434.84375,346;434.25,345.03125;435.03125,340.9375;436.40625,339.75;435.28125,338.21875;433.15625,336.9375;431.875,338.21875;432.3125,336.5;432.3125,334.8125;430.59375,333.09375;431.46875,329.0625;433.375,328;433.15625,325.25;429.125,321.21875;427.625,321.21875;426.5625,322.6875;424.03125,319.3125;422.53125,319.5;421.25,322.28125;422.125,323.96875;421.46875,324.625;419.78125,323.34375;414.875,322.28125;412.5625,318.03125;412.5625,316.3125;410.21875,313.78125;409.96875,312.6875;402.15625,303.15625;401.28125,300.40625;399.59375,298.90625;397.90625,298.6875
74	446.125,266.1875;441.65625,266.96875;437.34375,270.46875;436.1875,268.71875;434.03125,268.90625;432.0625,273.21875;432.28125,274.96875;434.40625,276.71875;430.5,279.28125;427.96875,281.625;423.65625,281.625;421.6875,283.1875;419.78125,283.8125;418.71875,285.75;416.8125,284.6875;416.375,290.1875;417.4375,292.125;417.5,294.21875;419.125,295.5;419.125,301.03125;422.96875,301.65625;424.4375,304.4375;427.84375,304.84375;428.46875,303.59375;430.1875,303.59375;433.15625,306.78125;434.21875,307.84375;437.625,307.1875;438.46875,305.5;439.3125,302.09375;441.21875,300.59375;442.71875,296.15625;444.625,294.875;446.125,295.28125;446.53125,296.5625;445.46875,297.84375;447.375,300.1875;450.5625,300.1875;452.5,303.375;452.0625,304.4375;453.96875,303.15625;455.46875,301.46875;456.78125,301.625;456.875,298.21875;463.53125,295.46875;464.3125,293.53125;463.90625,289.21875;459.625,284.75;458.25,285.53125;458.25,283.75;458.25,280.84375;454.53125,279.0625;454.34375,277.5;456.5,275.15625;456.5,272.4375;452.96875,268.71875;452.78125,266.1875;446.125,266.1875
42	339.53125,278.03125;336,278.625;335.4375,280.78125;336.8125,283.5;337.1875,294.625;332.5,294.84375;332.3125,296.59375;335.4375,299.125;333.6875,300.875;333.09375,305.1875;335.4375,308.3125;337.5625,313.375;342.65625,316.71875;344.40625,323.15625;340.6875,326.65625;341.28125,329;346.75,330.78125;351.0625,327.25;353.1875,327.0625;359.4375,329.78125;359.0625,333.5;362.1875,333.3125;364.65625,336.15625;366.46875,335.65625;369.84375,335.03125;370.71875,331.1875;375.375,328.4375;375.8125,322.28125;375.96875,322.1875;373.6875,321.84375;371.5625,322.6875;369.84375,321.625;371.96875,319.09375;371.34375,317.1875;364.75,316.125;359.21875,311.03125;359.21875,309.3125;360.5,308.25;360.5,306.78125;359.03125,305.90625;360.28125,304;360.28125,301.25;357.75,298.90625;357.75,296.5625;356.03125,294.875;356.03125,292.96875;355.1875,289.78125;356.46875,288.5;356.6875,284.6875;360.71875,284.6875;361.78125,283.40625;360.5,281.28125;360.5,279.375;359.4375,278.53125;358.6875,282.53125;356.53125,282.53125;354.96875,284.09375;353.78125,282.90625;347.53125,281.9375;345.1875,283.3125;343.625,283.3125;343.25,281.9375;340.3125,281.34375;340.125,278.21875;339.53125,278.03125
69	371.75,275.3125;369.625,275.5;367.84375,277.25;366.6875,275.6875;364.9375,277.25;362.5625,275.6875;360.625,275.6875;359.84375,276.28125;359.4375,278.53125;360.5,279.375;360.5,281.28125;361.78125,283.40625;360.71875,284.6875;356.6875,284.6875;356.46875,288.5;355.1875,289.78125;356.03125,292.96875;356.03125,294.875;357.75,296.5625;357.75,298.90625;360.28125,301.25;360.28125,304;359.03125,305.90625;360.5,306.78125;360.5,308.25;359.21875,309.3125;359.21875,311.03125;364.75,316.125;371.34375,317.1875;371.96875,319.09375;369.84375,321.625;371.5625,322.6875;373.6875,321.84375;375.96875,322.1875;380.0625,320.15625;379.40625,318.875;376.65625,316.125;380.90625,314.625;386.4375,313.34375;390.6875,307.84375;387.90625,305.5;388.0625,303.46875;384.09375,302.3125;381.53125,303.15625;381.125,299.75;378.78125,297.625;377.28125,297.40625;373.46875,295.09375;374.09375,293.59375;374.09375,287;375.15625,285.53125;375.53125,280.96875;374.875,282.53125;373.5,282.34375;372.75,278.4375;371.75,275.3125
73	417,293.8125;416.59375,299.53125;415.3125,300.59375;415.3125,306.96875;412.75,307.40625;412.34375,311.03125;410,312.71875;409.96875,312.6875;410.21875,313.78125;412.5625,316.3125;412.5625,318.03125;414.875,322.28125;419.78125,323.34375;421.46875,324.625;422.125,323.96875;421.25,322.28125;422.53125,319.5;424.03125,319.3125;426.5625,322.6875;427.625,321.21875;429.125,321.21875;433.15625,325.25;433.375,328;431.46875,329.0625;430.59375,333.09375;432.3125,334.8125;432.3125,336.5;431.875,338.21875;433.15625,336.9375;435.28125,338.21875;436.40625,339.75;439.9375,339.375;441.09375,340.53125;441.6875,343.28125;445.1875,342.875;445.59375,339.9375;447.34375,339.15625;451.09375,339.34375;451.03125,339.21875;456.875,336.875;459.03125,338.25;461.1875,338.25;461.375,335.90625;463.90625,334.53125;464.875,333.375;469.96875,331.40625;470.5625,328.09375;469.5625,326.53125;472.3125,321.84375;469.78125,320.875;469,318.125;463.71875,315;463.71875,315;464.03377,309.01275;463.53125,307.9375;463.51544,307.91055;463.48155,307.86019;463.46875,307.84375;463.46374,307.8383;463.44264,307.81713;463.4375,307.8125;463.43393,307.81272;463.4091,307.81243;463.40625,307.8125;463.4062,307.80552;463.40608,307.78312;463.40625,307.78125;463.40269,307.78137;463.37784,307.78121;463.375,307.78125;463.37209,307.7811;463.3467,307.78118;463.34375,307.78125;463.34022,307.78117;463.31534,307.78126;463.3125,307.78125;462.53125,307.97657;459.625,308.1875;459.625,308.1875;456.6875,304.84375;456.78125,301.625;455.46875,301.46875;453.96875,303.15625;452.0625,304.4375;452.5,303.375;450.5625,300.1875;447.375,300.1875;445.46875,297.84375;446.53125,296.5625;446.125,295.28125;444.625,294.875;442.71875,296.15625;441.21875,300.59375;439.3125,302.09375;438.46875,305.5;437.625,307.1875;434.21875,307.84375;433.15625,306.78125;430.1875,303.59375;428.46875,303.59375;427.84375,304.84375;424.4375,304.4375;422.96875,301.65625;419.125,301.03125;419.125,295.5;417,293.8125
07	375.25,328.5;370.71875,331.1875;369.84375,335.03125;366.46875,335.65625;364.65625,336.15625;364.71875,336.25;363.5625,340.9375;360.8125,342.09375;359.65625,344.0625;360.4375,346.59375;361,347.96875;358.09375,347.96875;357.875,351.65625;354.75,351.875;353.1875,356.75;348.5,356.75;343.4375,360.46875;340.625,364.9375;341.09375,365.53125;342.46875,372.71875;345.78125,376.3125;345.21875,380.4375;349.375,382.9375;349.375,388.46875;351.59375,387.34375;356.28125,390.40625;358.5,391.21875;359.03125,387.34375;361.8125,386.8125;362.625,389.84375;365.40625,389.5625;365.9375,386.53125;372.28125,390.09375;373.3125,388;376,387.59375;376.21875,383.46875;375.59375,382.59375;374.75,382.40625;374.75,380.90625;375.375,379.40625;374.3125,377.71875;374.9375,373.90625;377.5,370.90625;377.5,366.6875;376.4375,361.78125;378.34375,361.375;378.78125,359.25;380.6875,355.625;381.75,352.875;380.0625,348.625;379,345.21875;377.5,339.28125;377.5,331.3125;376.4375,330.96875;375.25,328.5
26	384.9375,329.28125;382.1875,331.1875;379.84375,332.03125;377.5,331.3125;377.5,339.28125;379,345.21875;380.0625,348.625;381.75,352.875;380.6875,355.625;378.78125,359.25;378.34375,361.375;376.4375,361.78125;377.5,366.6875;377.5,370.90625;374.9375,373.90625;374.3125,377.71875;375.375,379.40625;374.75,380.90625;374.75,382.40625;375.59375,382.59375;376.21875,383.46875;376,387.59375;378.59375,387.21875;379.75,388.59375;379.1875,392.5;379.96875,393.46875;382.875,390.53125;385.4375,390.34375;386,388.78125;382.6875,388.375;382.125,384.875;384.25,381.5625;387,381.34375;389.71875,383.90625;387,387.59375;387.78125,388.96875;391.6875,389.375;394.21875,387.21875;392.84375,390.15625;393.25,392.5;397.34375,392.875;402.8125,393.28125;403.59375,395.8125;406.53125,397.96875;409.0625,398.15625;410.8125,396.59375;411.8125,393.65625;413.375,395.03125;414.53125,396.40625;415.3125,389.15625;413.375,388.78125;412.1875,386.25;405.5625,384.46875;404.75,381.15625;407.125,379.59375;405.15625,378.21875;405.5625,376.46875;408.6875,376.65625;411.40625,378.03125;413.5625,375.5;411.40625,373.75;411.59375,371.40625;412.78125,367.6875;416.875,367.28125;420.1875,365.9375;420.53125,365.15625;417,364.75;415.75,363.6875;413.8125,363.5;411.90625,362;409.375,360.5;406.59375,360.5;405.53125,359.4375;405.34375,343.53125;404.6875,343.53125;403.84375,345;401.9375,346.28125;397.46875,345;394.0625,343.9375;392.59375,344.375;392.15625,343.3125;393.21875,340.34375;392.78125,337.34375;393.65625,335.21875;391.53125,332.25;388.5625,332.25;384.9375,329.28125
