malamaikaaina	202464917	
MarketLinkEu	101471664	
x_Sufi_x	355645897	
HayashiS1972	206190327	
fcoronado20	41691980	
garciapmn	184253752	
HQComoxValley	138473036	
j_alpuche	143292263	
pirozhkovich	222854375	
jewel_chan	200151314	
kristinclemet	35020445	
Miguel02	13003958	
BoscoMarti	229142570	
bloombergview	199834725	
decentralimprov	401392373	
adamekonline	196821826	
kweitzenegger	80057410	
innoid	204681406	
ImproveIn1	397719141	
ayahromakh	352947289	
chrisedwardsesq	227781515	
went1955	103743401	
AmaraSt	142351418	
saudade0225	140358748	
endpoverty111	378613009	
mixelitasmile	256496693	
alodium	6684477	
bnasia	217325841	
IglikaIvanova	351150419	
Bibliotecaiiec	64425224	
Kader_Sevinc	248579886	
ecgistheone	206417013	
JimHarris	625299	
edwardinvest	108669953	
annuitiespros	98627557	
dulcepeca	402693150	
Carolyn_Bennett	18229003	
VanierInstitute	101897190	
inovationJapan	409999716	
Hintyjox	281900831	
Jousesgd	281581453	
Osvaldojev	281581400	
Marciavwc	278273565	
marianaarechiga	122085549	
Leighemowc	399304623	
shdoh	110901512	
Benisbossy	54574796	
tranzM	144262574	
iilikewind	409211159	
RafaPetunia	11899291	
josefreiresilva	416260891	
ESherwell	211791036	
OECD_Washington	356545595	
EspacioOEI	176925076	
SPlataforma	360878833	
zonarelpe	269894115	
dcampelo	25823884	
tofukado	88596678	
Wemusthappy	415115204	
democracyis	84673222	
jimtankersley	111218760	
HighSpeedster	402542766	
TP_Idea	186745352	
DoraHansberry	393883371	
AAgent24	290404590	
DarleneCreston	395582747	
PatriciaLondon1	395579021	
EdnaWillians	397233541	
kathleenHanniga	350942578	
JoannWarino	395578650	
CynthiaKelson	395577714	
DTNIndonesia	147862529	
HuffPostFans	415845371	
soul_mate4u	179132206	
Future_Kiddie	257970601	
ssikie83	145773512	
sonakbii	98790557	
RexBrynen	22628398	
todaychace	208408573	
sk_yasai	241056975	
aiacae	13844358	
ase321	388299112	
nickilindberg	273442497	
himittukiti	160290802	
dilekalm	406231777	
mp_franco	395440816	
OECDlive	353646241	
marbunwis	114746097	
jyc109th	97867966	
iCharts	1616115	
FT901DM	112412106	
jeffletourneau	5865830	
foryou8282	407707983	
Eurocentrique	3461448	
shinjunguk	361613140	
dml	5589010	
Basedow1764	25113960	
OpenAidGermany	230696330	
david_pozo	72883832	
DW_GMF	7645720	
yusukemonkyoto	135733311	
Tobiasgerdas	3826895	
Bank_Governance	32402375	
jeonbukilbo	176388710	
Bloomberg_co_jp	395526834	
biznewsjp	402068110	
Water_Decade	52850733	
ken_zui	147357162	
Water_Decade	52850733	
Water_Decade	52850733	
MrMikeDuff	120037376	
LarsPeterSvane	149823192	
kikiyui	104743924	
abananacreampie	100212041	
pr_seiran_japan	292237702	
market_online_j	91242074	
silber_kurs	259930159	
fxitizi	51493771	
klugklugklug	79077141	
torakumafx	226806891	
infotectravel1	358938963	
DickPassarelli	411300236	
ZawyaPR	228858112	
Caufrier	10344563	
Dubai_mylove	254175281	
Lorrainejuliet	383311737	
twinew_bot	196461611	
goldfx777	100670183	
OECD_Centre	60161687	
norlingfinans	142871881	
goldfx777	100670183	
HYTSKRI	358553519	
biznewsjp	402068110	
rayo178	360518377	
fx_k_news	188255756	
kawasenews	91169759	
Puppet_Buffett	145131152	
gachian	153910485	
typresent	198181669	
hanayori_dango	100963391	
fxers	184125659	
OECD_ENV	71921739	
toushirofx	130771282	
didfx	373584671	
aea59	17318267	
africgovernance	192508945	
2PMalllove	360675828	
middleeastevent	404584040	
954listener	82168952	
yosi_0701	122382745	
martinsrss	141584560	
dcgguide	9520734	
EUconference	370014027	
AERONthusiast	283216682	
santinoregilme	101307500	
smartfinans	203160990	
MarieYared	276893211	
newenweichan	22212007	
jardinsdeliep	419276501	
koteAlvarez	64990790	
Juanfradelgado	2521286	
yaliabramson	190484196	
Robert_vc	394590258	
patriciorosas	20189537	
canessa	5490887	
dmimica	776115	
cristianangel2	89772969	
OLGUI_PAZ	161551729	
felipe_888	259387717	
I_EMERSON_I	420815369	
caldeROCK	34543173	
MasCienciaChile	159147084	
lizdelmauro	386163810	
cibarrag	25545411	
cgtorres86	33461211	
Rbrito2011	417847372	
AlexGodoyF	49828483	
Luzma_O	381514982	
Luzma_O	381514982	
omirones	10181615	
GilbranoS	6677207	
Juventud_PRI	266395057	
maestroluis	7334249	
RaulBasualto	127002688	
criverapaniagua	63349872	
jordanmonstre	357333210	
ramon3434	10868190	
Joakin_GO	128914291	
RevistaSumma	116047507	
vicdonoso	104186980	
AcevClaudia	286973144	
TurinBard	14596392	
HalunkeValnor	74794029	
luchostein_cl	160131507	
Cosmonaut_Moz	225352762	
pato24m	292826067	
Joseluisgalego	271543609	
IgnacioPavon	128815958	
guenumans	125866441	
SebaP_	199177050	
maxejara	281870498	
SebaP_	199177050	
_heypartypoison	407624176	
FcoRubilar	91532593	
CarolineAsdf	175289649	
concertatuitera	399417586	
KidT	504132	
Robert_vc	394590258	
Ratasantiaguina	91476189	
Mtojuanito	71781741	
Mtojuanito	71781741	
Mtojuanito	71781741	
RosarioMoreno1	279380997	
Mtojuanito	71781741	
ximegui	4930907	
Mtojuanito	71781741	
miss_paupau	145296357	
computadorviejo	402348098	
lexfiscus	420550028	
gonzosaset	69351923	
herrerillo	200327295	
mpm2	50553376	
mpm2	50553376	
SEMARNAT_mx	252242109	
Cosmonaut_Moz	225352762	
Cosmonaut_Moz	225352762	
manuelisidro21	118172925	
diarioactitud	247170550	
enfoques365	76588934	
Alansareagleeye	262961423	
gus_geek	211897438	
Ricardo_Faundez	419107643	
iranribeirotw	78021940	
iranribeirotw	78021940	
iranribeirotw	78021940	
iranribeirotw	78021940	
RodrigoMunoz_B	148227062	
iranribeirotw	78021940	
RodrigoMunoz_B	148227062	
RodrigoMunoz_B	148227062	
iranribeirotw	78021940	
iranribeirotw	78021940	
diarioactitud	247170550	
xavi_kun	121602510	
pegicor	72624598	
FcoXSalinas_	406612986	
Lord_Mammon	394801769	
sergiocanalesv	33110459	
ximegui	4930907	
tjaque	81034993	
aloisaporres	248130978	
SergioSepulved	117417504	
todomecarga	102190571	
MLastra_	416344311	
PierreFrancisco	102982979	
PepoCardenasT	354915157	
mgoyenechea	130904836	
adolfomenagzlz	229697185	
jarjouous	399752779	
ebrima_king	419511110	
AgustinArieu	266657359	
AlbertoSalas_	280490512	
rhoyosm	99936191	
rhoyosm	99936191	
oriollloret	58609	
jacardet	193071611	
taitechu	106523439	
joselurro	360148730	
luismi_barral	234747204	
GonzaloBonelo	269882626	
etoileblog	63837707	
Ton_Pachon	29484193	
hervegastineau	75459583	
virginiog	16428860	
droblopuntoes	68958716	
alellama	26462870	
soropositivoorg	21210574	
ForoBolsa	405720680	
RaulBasualto	127002688	
RNunezMorales	102141489	
enfoques365	76588934	
alimalia	127269253	
adnware	148043619	
astorgapablo	272511277	
kenaes	156223352	
linazza	164288769	
ClauFierroG	370762585	
linazza	164288769	
VOSTANOVLENNYJ	85919855	
MagisterioChile	137043162	
LTPLaFlorida	277683370	
MagisterioChile	137043162	
Un_Voto	156902710	
laagenciadc	410983732	
ursulasola	126035825	
EcommeENFANTS	406354395	
letcaraballo	25824818	
AnaPrietoNieto	268844962	
guidoruiz	402653398	
guidoruiz	402653398	
moralesjp	22845559	
xavilira	102167310	
lucaspueyo	247783176	
barbacoa2021	381264762	
barbacoa2021	381264762	
rebec057	407568513	
gogoMV	377941266	
fuerza_fem	257054897	
OteroBada	231255844	
Felipe_OyarzunA	25114910	
Daniilais	32470844	
Maurmass	33097040	
Crismarcosade	408657609	
aespinoz	30152765	
Krst57Lucy	292057218	
SiempreWarrior	412377226	
carolpohlhammer	87380742	
jchains5150	244074876	
Mrhugomc	249578883	
KariR09	21088003	
atencioluiz	119882897	
npalaciosopazo	165696552	
matasanos	1918043	
Felipe_OyarzunA	25114910	
franmolina3	105034878	
omarmatansero	113074046	
DezaKuzmanic	130660499	
Krst57Lucy	292057218	
Utopico_14	230541388	
negisdead	102287355	
Milton_Edwards	12685189	
mgoyenechea	130904836	
lourdeszuazo	110903177	
juaolgusl1	358924156	
claudiosanhueza	36881539	
vecinovalladoli	276046567	
Kalysis	128797208	
FranciscoJav363	351703571	
M1r6T18o	219659006	
glabatut	223754077	
aere_org_es	382818469	
NDenniKrichel	408797335	
tazkaulitz	93024634	
NavaNegocio	103046376	
semaforoenambar	111948210	
marie_vallotton	395456650	
rutevera	3468215	
KaitySophie	194170274	
dontriana	11956219	
anoriega03	181528786	
JZarur	25840260	
lalito_o	102177324	
magdalenagil	100941714	
viriluromero	148695766	
stupidproffesor	416227659	
mrfredes	268426451	
fuentespatricia	238597462	
SergioSepulved	117417504	
JoseGomezJara	141032976	
cbhg	11879023	
politikar	290835699	
TeflPrimary	413923387	
08willy08	171489656	
Pauli_salas	143972280	
Marianapennab	378007874	
moischerem	137177928	
NtekMagazine	18018024	
fbaezurbina	389175445	
ValeriaEcheve2	383563682	
YiyiRodri	414132323	
dmanoucheri	30157666	
YiyiRodri	414132323	
ValeriaEcheve2	383563682	
KikeSantana	11868193	
Trends_Mexico	399495290	
KikeSantana	11868193	
pablo_arce	81030800	
mgoyenechea	130904836	
Yessy111	90632439	
DOLTEG	85745593	
EduardoOlguin	91625914	
mgoyenechea	130904836	
alesansan	100542590	
dmanoucheri	30157666	
bastianfedez	79988329	
creepincita	158945782	
mgoyenechea	130904836	
FelisaBisbal	372964306	
mgoyenechea	130904836	
felipedice	179856717	
EvFritz	122749611	
Uni_001	101825639	
bastianfedez	79988329	
LD_Marcos	137459259	
luis_borjas	54744757	
LD_Marcos	137459259	
k_zuela	418453480	
bastianfedez	79988329	
CANACINTRA_SLP	111969237	
bruixeta33	224293616	
erikamartinez_o	142684885	
RaulBasualto	127002688	
RaulBasualto	127002688	
PTAsesoresF	236345474	
pilaradell	197943387	
ALQnews	416176942	
Wsaver1	277467664	
ForexMG_Signals	101928219	
fernanddos	188121295	
alioshak	20749108	
batresmiguel	290496533	
xepiti	154483603	
alpeca	20215852	
Sebastian316	357311455	
Josemayk	193967112	
juanphd	372243347	
juanfratic	149432013	
Critiswiss	274257879	
JordiJubany	16769577	
SebastianChacon	400680512	
PACTOGLOBAL	62463537	
steveweitzman	40197044	
neweconomy	752211	
jinostro	12110648	
alfmella	20757923	
dilefante	249820949	
PACTOGLOBAL	62463537	
lightlorena	369350037	
cacoalvarezy	209806782	
bernardsolidair	50754961	
PACTOGLOBAL	62463537	
chmjsk	362278843	
Betazoide	204899580	
sisdeva	406325397	
MarioiraM	39522796	
mmvejar	263134200	
consumidorescds	105155580	
WenaChile	149336586	
SE_YUC	392651407	
aritzZ1	379813544	
ceuropeens	53079460	
mirjossbom	356559145	
LeCompteARebour	287851478	
noticiasmercado	123754492	
essbio	100140657	
steveweitzman	40197044	
craybest	205248886	
FranciscoJav363	351703571	
NewsPressInter	140556254	
55Consulting	140635022	
yoyigo07	395583749	
Pegaxel	400644336	
Wally_Social	410876083	
WSarai	143279181	
gonzalezmam	26729371	
jfcardenasv	146818432	
manuelubilla	29454613	
sl_rc	29628996	
infolideco	378056568	
ginniasa	64176888	
mentegar	86167773	
La_Costanza	152734433	
cotemomes_com	17183385	
inv_security	117026044	
BCNmyapartment	263275815	
ccilras	138397345	
inversortrader	197796825	
macghazz	27404903	
MrMikeMobitec	288796737	
CastilloNavasal	402840391	
asesoria_fiscal	123071184	
msojeda	375679797	
neolectum_goods	38026100	
elAlcistacom	356833206	
evapatriciagil	60047817	
EmpleoFormacion	16612664	
bolsalianet	185135267	
CastilloNavasal	402840391	
edusost	250199884	
DIRyGE	61787271	
esUltimaHora	260313317	
e_CONOMIA	118618034	
GustavoSBR	34774114	
SOLFIN	80782374	
ensenyamentcat	204681829	
CaoticaEconomia	359752231	
elEconomistaRSS	147997049	
CaoticaEconomia	359752231	
jaimepereira	14855259	
notifeed	16051873	
NoticiadeChile	257255676	
LuchoLago	18981124	
icacabelos	155157105	
europapress_es	112601391	
Noticiascom	71595630	
economia_feed_1	265232044	
CarmeladeChiloe	404178601	
Sherrinford77	418307964	
tiznao	161296101	
marioriorda	70243625	
4lfredo4ndres	76101553	
CLNews_	397423471	
Nalambrico	397351527	
EmolOnline	382121834	
FrecuenciaInfo	280165152	
lavozlibre_feed	91001146	
StannleyEstrada	284404732	
CodigoJuvenil	51857629	
NoticiasSpain	275424648	
invertia_minuto	246140997	
litoallende	162794334	
ArmandoRomero_	139527330	
LeoTomasM	410166249	
TwettdeNoticias	356240531	
PrimiciasNewsCL	361216566	
DominiqueC_Vera	289209325	
informatecl	282681637	
Juank_Parada	103550071	
DrPINGOLITO	178758384	
Riveros_Lucas	289594992	
nosoyale	45159174	
economia_feed_1	265232044	
Videotiendacl	131454398	
NicolasMagner	368806425	
GuillaumeHache	284165295	
SakaBrasil	410065660	
FinkRafa	281463826	
steveweitzman	40197044	
cdtlgrandas	223888367	
CTABruxelles	60674120	
FloDaria	146596	
Zilizoxie	276364347	
WWFFrance	8825263	
OCDE_francais	107616124	
peggyb	39593392	
tunisieinfo	153601621	
superojas	129275466	
wwipeco	182500137	
gonzaloelices	361453286	
OITinfo	402790286	
joseluisfelipe	85744271	
alvaroroman	41845905	
CRinconM	255629285	
EurActivFR	5012110	
Syl_____R	234152783	
neredar	352219721	
netsitios	52515747	
joseluisfelipe	85744271	
alvaroroman	41845905	
CRinconM	255629285	
EurActivFR	5012110	
Syl_____R	234152783	
neredar	352219721	
netsitios	52515747	
felibombastic	156074816	
twiterchile	384788941	
CLNews_	397423471	
BiobioOnline	382097229	
JoseGomezJara	141032976	
pablosoriog	152060297	
LF_Salazar	139794794	
papurricom	124893592	
CeferinoMachuca	260733210	
Amanda_CaL	387614956	
SoydelaUsach	251476240	
CeferinoMachuca	260733210	
ConejerosPau	216077178	
ericbaez	637357	
realtime_swiss	173048217	
GermanSR_	284208260	
reneancar	36074732	
reneancar	36074732	
reneancar	36074732	
Dalilo75	366064675	
reneancar	36074732	
dmanoucheri	30157666	
stunam	95807318	
aloisaporres	248130978	
clvelasquez	85978435	
crolivar1	239719086	
MaxBarata	91494431	
alejandroarria	102404064	
FelipeLlanos	26547926	
marielisgarden	102779273	
dmanoucheri	30157666	
PWQW	101436695	
edofaundezp	385063276	
edofaundezp	385063276	
mcasanueva	34410246	
maurycea	86691095	
Angel_Her1	384723668	
jpcarmine	144855143	
jpcarmine	144855143	
priosl	119708086	
AmarranTa	25666601	
Luzma_O	381514982	
Sicoticox	136083646	
donmatas	87398572	
alonsobarros	99467696	
baciciaIde	185822374	
nvaizquierda	138584131	
PAN_webteam	376349672	
ngelamoreira	386717190	
TUACGuidelines	367062846	
Joaquim_Monzon	381833380	
delarepublica	9194971	
primavera2000_	93413088	
freakyfly_	418035585	
sebatiano	99458535	
Jota_cl	85860761	
daumkr	75590561	
eltuitere	142311404	
cpulgarpinaud	188008356	
MagisterioChile	137043162	
amke84	217132802	
Chivy7	79120741	
Zurdeke	385816977	
kilaleo	34279074	
rodrigonaranjo	36390941	
cyberiousFX	26811804	
trolky	213884490	
pcollaog	687	
focling	99721787	
el_dinamo	158961012	
rdesouches	400481996	
fabianmcd	88752125	
rlagose	211179988	
turca_jo	290884580	
fernandorocha26	127680155	
WSarai	143279181	
Daniilais	32470844	
andreamapola	381647800	
nvaizquierda	138584131	
pau3ros	397383576	
eduvergara	60390016	
PACTOGLOBAL	62463537	
Vixtry	379178157	
lachina_chile	92198691	
alonsobarros	99467696	
favilesf	154461382	
Lucho_Urbina	352934132	
nicosepul	40816332	
jcjorquera	27830867	
Vilmacl	122229159	
raguayor	63727452	
favilesf	154461382	
Lucho_Urbina	352934132	
nicosepul	40816332	
jcjorquera	27830867	
Vilmacl	122229159	
raguayor	63727452	
Movilizados2011	289262462	
nataflaguer	63852479	
Josemayk	193967112	
guenumans	125866441	
JAArdavin	102174494	
jmansolea	151865315	
Copitox	4653669	
baezaquintana	65031901	
agualluna	129746479	
lbaeza	379217235	
pcifuentesithal	57202364	
miciudadela	100208432	
xiafud	151311875	
Krst57Lucy	292057218	
carolpohlhammer	87380742	
elcataldo	174726233	
Ale_Chan	11342710	
arantxita	1218293	
Encontrapostura	91077848	
fdonunez	14690848	
JAArdavin	102174494	
sanzcredicaucio	373349794	
CanalesPaula	52195223	
steveweitzman	40197044	
elbalcondelmond	215302212	
pregrado_fen	131793253	
ernestolivos	53289645	
maliaga	19416	
musafonia	264990235	
karmencampi	137860660	
juanpablo_	16496630	
delarepublica	9194971	
osvaldoalegria	42488400	
nenehenriquez	158691231	
BLUREPORTmx	106176718	
Mexicanos1o	189944053	
Harold_AF	411819021	
jarceb	86081298	
edu_carvajal	206832491	
leogarciac	89906520	
leogarciac	89906520	
JAArdavin	102174494	
EseDepolo	27212220	
egaytan1966	121808378	
hfiscalistas	352359085	
osvaldobaeza	81206735	
blablapolitico	420067749	
DavidResortera	184265203	
indoxa	26177544	
yoopinopino	95175568	
PabloArredondo	5621838	
daliapalomo	265385119	
Canavieiros	32348582	
RominaArrigoni	387606345	
Cartarbri	356807653	
irisort	34714718	
mhgnoia	162261290	
omar585	74144400	
ManuelMexia	61560201	
BrujulaOndaCero	213417677	
Natasha260708	368148210	
pedropabloglez	402184262	
ocdebibliotecas	158013053	
rod_gue	120235012	
ulherva7811	92910115	
Kfer34	385719723	
silvidomsexy	358998834	
edwin_sanchez	34248137	
karinaibarra	20612142	
StefiRojels	264796199	
encasu	236404325	
rinrath	383436235	
QuevedoCarlos	402346728	
gonzalorencoret	12994893	
lauhdzmx	14089619	
sebastianicolaz	16940728	
gmundaca	21830527	
susanaberruecos	193671018	
josevelascomx	155159314	
ifal78	74655307	
FCenLucha	247770232	
FredSwiss	251886934	
exequiel_rs491	108968015	
luisdiazrobles	396415648	
Trends_Mexico	399495290	
DDay82	26927290	
ntzc	351610587	
Curvaspoliticas	20530	
strength_truth_	370827440	
Pajaropolitico	77111328	
Pajaropolitico	77111328	
etoileblog	63837707	
FIniciativas	103329399	
aalfonsog	49255146	
etoileblog	63837707	
aalfonsog	49255146	
FIniciativas	103329399	
aalfonsog	49255146	
ines_calderon	271745654	
JoelGomezMX	85893862	
Pdomingue_z	124366267	
gigiporras	170697571	
Revista_EyN	82245531	
Ecofrea	366147017	
sedtorres	419056539	
SwissPages	382863331	
excelenciacl	62593167	
24heuresEco	241591547	
Kavoil	378671325	
rementeria	36203652	
mkrauskopf	152801711	
sergeglaurens	92088737	
jraul_martinez	64959644	
ClaudiaUrquieta	31981053	
CorrinhaOliveir	387404879	
aristimunoherre	90218081	
E_volution	2494696	
FlashPresse	100530242	
kirahada	149950606	
professorsamuca	31820472	
vhfritis	162487893	
rosalbavd	211386108	
Cuidro	373851075	
MauricioRCozer	261395627	
Cuidro	373851075	
KineCaroca	121955944	
TO_DE_OLHO	21670510	
FCOMEMO	145198532	
ocdebibliotecas	158013053	
el_xexo	280914946	
el_xexo	280914946	
CIDODJ	29474548	
EriHP	49428095	
ocdebibliotecas	158013053	
SerpentOfChaos	417570766	
opcao_zili	190877422	
Pipoken	204551910	
IsraelMartins84	125615748	
laufeder	12650630	
andres_jiron	119554785	
VEJA	2351991	
AlexGodoyF	49828483	
m_mav	375844549	
Notwitarde	418672220	
sopranosprods	99756010	
andreswire	358877723	
GusRamirez01	139329574	
ABDWORLDGROUPMX	235775676	
consu_	11114362	
Dalayon	27936205	
Chik_Pizarro	138752732	
jsantan	37561241	
realtime_swiss	173048217	
lajugueraradial	104529642	
ximegui	4930907	
xteban	1675393	
cristian282011	269757555	
hapkl2	245718169	
PatriciaCastr36	380843585	
OpinionMarciana	102133462	
yoopinopino	95175568	
camimz	14941696	
NachoOrtega	137589424	
copeticoto	111986453	
fernegretep	186071737	
salttin	146510053	
ricardoterans	100715289	
iwgo	18673710	
IanBarbaste	405004725	
mariellais	402037705	
Petetita	86388020	
elciruela	128964119	
elmurodiario	114180955	
orson_yonwei	419928287	
ximegui	4930907	
ConcertacionRIP	419218363	
drousseaud	200501132	
superojas	129275466	
GuidoBen	94962487	
cecade_cl	357950618	
Fabi_pinguina	286813562	
Mattyll	90254744	
marcelajaviera	87834478	
jignacioolave	80792117	
felipeims	164306219	
miguelatrix	121144174	
hombregomero	194559747	
Cooperativa	118960	
jose_maritano	30529974	
RitaMundim	39883389	
RitaMundim	39883389	
JornalMercantil	157867455	
clickinveste	271593664	
cambioturismo	102328746	
seguroseriscos	113197752	
pron_noticias	13524876	
HulkMetidao	237321288	
DicasdeDinheiro	236177474	
blogLIBERTATUM	133812528	
despertaldna	274238083	
afverissimo	132245536	
luaniitass	191385690	
fdcstarbl	255737080	
dmperez21	11972349	
aduaneiras	49428575	
nikita_kings	27663693	
7pasos	61884682	
charlesthelits	139088261	
AlfredoZaitsev	188889545	
valeartigas	91191214	
CMoec	153188231	
Patolinsky	82362086	
sharpie9hukd	108916824	
chris_p_potter	81153086	
RedEconomica	287284524	
ecosb	86125007	
Drfelipe81	79994990	
paginarural	17707598	
Drfelipe81	79994990	
paulirojasp	24967798	
AlmudenaDiez	280073559	
OscarBarbolla	275811930	
EmbaMexFra	291005692	
carta_abierta	261960767	
assomdae	419470824	
AF_agencia	80265382	
NicolasDinter	407562522	
CCISAMZUSSY	22785170	
DIARIOAGRARIO	187624363	
alarno	2380637	
chambagri	124314479	
Kikomarinmagan	270455501	
rizosbill	39242081	
rizosbill	39242081	
Raquel_farma	273154584	
estslatineibers	166658915	
Nirnever	419838071	
LaTizaEconomica	153095458	
Farmaindustria	216245578	
erulu	11815875	
bizcom	433809	
MaitePerea	266952296	
gleterrier	146582355	
businesscommand	25037949	
VincentBarat	24094552	
VincentBarat	24094552	
miyermp	257282297	
elmundo_orbyt	101919630	
elenhitaES	250199917	
AxeSeine	419817888	
akemoi	34976366	
Ake_Actus	150597370	
fmonreal	383009979	
emilio_sanz	286100527	
jcukier	3722479	
ThierryLabro	279044638	
nolesvoteschile	286705253	
fenetreeurope	287232977	
agriculteur	70848630	
Thesupermat	81436441	
jodercourt	243739540	
andrea_vf	231386010	
INTERPRENSA	125625421	
Giniecita	333230	
andreslajous	10113124	
kakomarrano	13281284	
SgenPicardie	242625863	
jorgellavalle	249505321	
econtingencia	119609590	
PublimetroEcono	88656655	
hlianfuturity	85438161	
PabloCceres	139634289	
franciscadiaz_	204533494	
PabloCceres	139634289	
PabloCceres	139634289	
maurophelan	3517524	
RadioPO	232906875	
Drfelipe81	79994990	
kakomarrano	13281284	
RigoRoper	398611930	
claudioalvarez	51608925	
VERITAS_COREE	373340133	
IReyesC10	375446853	
Diego709	42243803	
luislastrabarde	357237261	
seebamel	260371046	
ivanguerrerom	64714345	
periodistasoy	142537566	
Yonhapfr	91999631	
rgaggero	19394267	
DeputeARobinet	75966912	
Vince75015	101057364	
araucaniacuenta	140049891	
FcoJavier_Diaz	386525724	
s_puchi	356446614	
MKerloch	270243138	
lamateur37	4273851	
camilazo	382821468	
Denis_Baupin	3669078	
Denis_Baupin	3669078	
conalepfresno	111482177	
franciscoyanez	13003755	
JosePepinPepino	285465275	
ProChile	54518440	
estfar	275770009	
guenumans	125866441	
WodkeHawkinson	352397432	
Marcome	2146171	
miguelurreab	2367168	
AndradeMagaly	395276546	
anonimoandreu	57542106	
PlataformaChile	403914633	
AndradeMagaly	395276546	
econtingencia	119609590	
CamaraDiputados	31718479	
Universitarios_	53458518	
DOLTEG	85745593	
dealgooderOC	192429019	
ecologistachile	52197895	
jyjy	137997	
tjaque	81034993	
Christribulando	206698174	
suberca	81718557	
Ibensan	259962193	
Krst57Lucy	292057218	
Itzelgvl	418955549	
Manueelll_UC	203099525	
Joctool	207745469	
MrMufin	210871913	
matemiste	166896812	
Bwv1004_0	282909394	
FRosasC	414292621	
FelipeCardemil	91304287	
nessyduloch	80783	
ignaciolopezb	32019811	
Josemayk	193967112	
apericc	90235295	
YerkoVladislav	381213761	
canal_chile	5758994	
FSIECarlos	391029137	
MaitrePhilippeP	258221108	
mgoyenechea	130904836	
HeraldoMunoz	225260101	
fukushima_fr	277076285	
IvetteJolie	87569069	
p0nch05	86951317	
svil3	277623349	
hunterofthesky	12514351	
Rafahawkeye	89881445	
MelaniPGlez	407520167	
pablo_a_gonz	81902938	
petrodom	23491235	
ThibautDN	18261965	
mquiero	87321428	
fcojofre87	141034857	
xuanphdinfo	407361597	
TerrenetMedia	75824901	
thejokeman2478	387266176	
valeduran	18662716	
elayllu	92529889	
Globservateur	238389352	
Virgilio_JR	239320296	
Thiews	46910530	
MarcosBuendia	60651116	
A_Rov	102931908	
Areteenergia	225731946	
Rodrigo_Boa	109697924	
SWMex	160177713	
AlanGBetancourt	132325455	
agudogasoleos	198468626	
pablorovira	38089359	
jmandaleris	31575974	
edgartellez	54365850	
AQUINOECONOMIA	122979702	
infanciasegura	418153103	
mariodelgadorzm	106022962	
AOMontero	31820601	
arturoborja	27338439	
rodrigogar8	413463996	
Marca_Personal	47175701	
mario_delgado1	141200768	
elcataldo	174726233	
mariapastora	27852	
CanalCorredores	416176991	
PatrickABASQ	404094219	
greenetvert	122041239	
Thiews	46910530	
angelvidalboldu	178912527	
stefosis	382118031	
FranceAgricole	26074031	
tjaque	81034993	
Christribulando	206698174	
suberca	81718557	
Ibensan	259962193	
Krst57Lucy	292057218	
Itzelgvl	418955549	
Manueelll_UC	203099525	
Joctool	207745469	
MrMufin	210871913	
matemiste	166896812	
Bwv1004_0	282909394	
FRosasC	414292621	
FelipeCardemil	91304287	
nessyduloch	80783	
ignaciolopezb	32019811	
Josemayk	193967112	
apericc	90235295	
YerkoVladislav	381213761	
canal_chile	5758994	
FSIECarlos	391029137	
MaitrePhilippeP	258221108	
mgoyenechea	130904836	
HeraldoMunoz	225260101	
fukushima_fr	277076285	
fukushima_actu	257323674	
IvetteJolie	87569069	
p0nch05	86951317	
RiGonLe	129001694	
svil3	277623349	
hunterofthesky	12514351	
Rafahawkeye	89881445	
MelaniPGlez	407520167	
pablo_a_gonz	81902938	
petrodom	23491235	
ThibautDN	18261965	
mquiero	87321428	
fcojofre87	141034857	
xuanphdinfo	407361597	
TerrenetMedia	75824901	
thejokeman2478	387266176	
valeduran	18662716	
elayllu	92529889	
Globservateur	238389352	
Virgilio_JR	239320296	
Thiews	46910530	
MarcosBuendia	60651116	
A_Rov	102931908	
Areteenergia	225731946	
Rodrigo_Boa	109697924	
SWMex	160177713	
AlanGBetancourt	132325455	
agudogasoleos	198468626	
pablorovira	38089359	
jmandaleris	31575974	
edgartellez	54365850	
AQUINOECONOMIA	122979702	
infanciasegura	418153103	
mariodelgadorzm	106022962	
AOMontero	31820601	
arturoborja	27338439	
rodrigogar8	413463996	
Marca_Personal	47175701	
mario_delgado1	141200768	
elcataldo	174726233	
mariapastora	27852	
CanalCorredores	416176991	
PatrickABASQ	404094219	
greenetvert	122041239	
Thiews	46910530	
angelvidalboldu	178912527	
stefosis	382118031	
FranceAgricole	26074031	
Cap21Bretagne	64894674	
ActuFrance	49972692	
kietude	9378894	
notreprevention	251949069	
BertMoissenet	419284214	
WikistrikeW	276345222	
JuanDaRiios	392023920	
PerleDuNord_Co	157219671	
albertoxic	12478779	
Judith_Diaz	125908441	
tweets24hs	108634291	
take_jp	18835174	
Fil_energie	270066939	
affairesfrance	33150754	
Prop_Joe	5145084	
artworkblognews	282292365	
zdig1	71179691	
AJegou	416077780	
DomGrEEner77176	190250302	
BizHoy	265568634	
NewsEnContinu	179170937	
SanBen1	411193026	
edparraz	11580884	
Saramesss	106396473	
LoudL	106096096	
Goubertas	225952847	
Blogenergie	176555777	
Dalilo75	366064675	
Ake_Econo	150597324	
Saphobie	382809301	
akemoi	34976366	
nanoeve	101190652	
lesmicfr	240162864	
pvil	4520607	
Commentfairepro	399757745	
parfis	17312151	
