["ko", "106416065", "\ud655 \uc640\ub2ff\uc74c &quot;@patriamea: \ud55c\uad6d \uc2dc\uae09\ucd5c\uc800\uc784\uae08(4320\uc6d0)\uc740 OECD \ucd5c\uc800. \uae00\uacfc \uac15\uc5f0\uc5d0\uc11c \ucd5c\uc800\uc784\uae08\uc73c\ub85c '\ube45\ub9e5\uc138\ud2b8'(5200\uc6d0)\ub294 \uba39\uc744\uc218 \uc788\uc5b4\uc57c \ud55c\ub2e4\uace0 \uac15\uc870\ud588\ub294\ub370, \ud55c\uad6d\uc77c\ubcf4\uac00 \uc804\uc138\uacc4 \uc0c1\ud669\uc744 \ube44\uad50\ud588\ub2e4. http://t.co/1k65WY7F&quot;", "Tue, 11 Oct 2011 10:03:33 +0000", "http://a1.twimg.com/profile_images/1498386753/NcFJjY67_normal", null, "&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;", "123700253449924608", "giant_peach", 106416065, null, null, 123700253449924608, {"result_type": "recent"}]
["en", "227520492", "OECD indicators paint dark picture of global economy (Reuters) http://t.co/jjlug0Ty", "Tue, 11 Oct 2011 10:03:43 +0000", "http://a3.twimg.com/profile_images/1241563166/nano_pic-99x99_normal.jpg", null, "&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;", "123700294935785472", "DiploParis", 227520492, null, null, 123700294935785472, {"result_type": "recent"}]
["en", "352032654", "RT @ActionAidUK: Poorer countries lose 3x more income to #TaxHavens than received in aid every year says @OECD \u2013 about US$ 360 billion! http://t.co/cNQ5hac8", "Tue, 11 Oct 2011 10:04:29 +0000", "http://a0.twimg.com/profile_images/1428864951/rsz_natasha_adams_twitter_pic_2_normal.jpg", null, "&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;", "123700487693406208", "ConcernVoices", 352032654, null, null, 123700487693406208, {"result_type": "recent"}]
["en", "255333285", "RT @ActionAidUK: Poorer countries lose 3x more income to #TaxHavens than received in aid every year says @OECD \u2013 about US$ 360 billion! http://t.co/cNQ5hac8", "Tue, 11 Oct 2011 10:04:50 +0000", "http://a3.twimg.com/profile_images/1449221764/twitpix_normal.aspx", null, "&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;", "123700576155467776", "jenipurpleness", 255333285, null, null, 123700576155467776, {"result_type": "recent"}]
["ja", "2453525", "RT @yuya2012: \u65e5\u672c\u653f\u5e9c\u306f\u65e2\u306b\u5341\u5206\u306b\u9ad8\u30b3\u30b9\u30c8\u4f53\u8cea\u306b\u306a\u3063\u3066\u3044\u308b\u308f\u3051\u3060\u304c\u3001\uff2f\uff25\uff23\uff24\u8af8\u56fd\u3068\u6bd4\u8f03\u3057\u305f\u5834\u5408\u3001\u653f\u5e9c\u306b\u3088\u308b\u6240\u5f97\u79fb\u8ee2\u6a5f\u80fd\u306e\u50cd\u304d\u304c\u8457\u3057\u304f\u4f4e\u3044\u3002\u3053\u308c\u306f\u5929\u4e0b\u308a\u306a\u3069\u306e\u7a0e\u91d1\u306b\u305f\u304b\u308b\u30d5\u30a1\u30df\u30ea\u30fc\u4f01\u696d\u306e\u5229\u6a29\u306b\u7a0e\u6295\u5165\u3055\u308c\u3066\u3044\u308b\u3053\u3068\u3092\u793a\u3057\u3001\u4e00\u822c\u56fd\u6c11\u306e\u624b\u5143\u306b\u8584\u304f\u5e83\u304f\u9084\u5143\u3055\u308c\u308b\u7a0e\u91d1\u304c\u5727\u5012\u7684\u306b\u5c11\u306a\u3044\u3053\u3068\u3092\u610f\u5473\u3059\u308b\u3002", "Tue, 11 Oct 2011 10:06:41 +0000", "http://a2.twimg.com/profile_images/1496350894/15411394_origin_normal.jpg", null, "&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;", "123701042826317825", "taka2002e", 2453525, null, null, 123701042826317825, {"result_type": "recent"}]
["ko", "54098619", "RT @patriamea: \ud55c\uad6d \uc2dc\uae09\ucd5c\uc800\uc784\uae08(4320\uc6d0)\uc740 OECD \ucd5c\uc800. \uae00\uacfc \uac15\uc5f0\uc5d0\uc11c \ucd5c\uc800\uc784\uae08\uc73c\ub85c '\ube45\ub9e5\uc138\ud2b8'(5200\uc6d0)\ub294 \uba39\uc744\uc218 \uc788\uc5b4\uc57c \ud55c\ub2e4\uace0 \uac15\uc870\ud588\ub294\ub370, \ud55c\uad6d\uc77c\ubcf4\uac00 \uc804\uc138\uacc4 \uc0c1\ud669\uc744 \ube44\uad50\ud588\ub2e4. http://t.co/o2UCEg81", "Tue, 11 Oct 2011 10:09:46 +0000", "http://a1.twimg.com/profile_images/707821977/shintalin_bigger1_normal.jpg", null, "&lt;a href=&quot;http://twtkr.com&quot; rel=&quot;nofollow&quot;&gt;twtkr&lt;/a&gt;", "123701818655113216", "shintalin", 54098619, null, null, 123701818655113216, {"result_type": "recent"}]
["ko", "244463970", "RT @patriamea: \ud55c\uad6d \uc2dc\uae09\ucd5c\uc800\uc784\uae08(4320\uc6d0)\uc740 OECD \ucd5c\uc800. \uae00\uacfc \uac15\uc5f0\uc5d0\uc11c \ucd5c\uc800\uc784\uae08\uc73c\ub85c '\ube45\ub9e5\uc138\ud2b8'(5200\uc6d0)\ub294 \uba39\uc744\uc218 \uc788\uc5b4\uc57c \ud55c\ub2e4\uace0 \uac15\uc870\ud588\ub294\ub370, \ud55c\uad6d\uc77c\ubcf4\uac00 \uc804\uc138\uacc4 \uc0c1\ud669\uc744 \ube44\uad50\ud588\ub2e4. http://t.co/o2UCEg81", "Tue, 11 Oct 2011 10:10:01 +0000", "http://a2.twimg.com/profile_images/1264652384/______normal.jpg", null, "&lt;a href=&quot;http://twtkr.com&quot; rel=&quot;nofollow&quot;&gt;twtkr&lt;/a&gt;", "123701882827968512", "shuemu1004", 244463970, null, null, 123701882827968512, {"result_type": "recent"}]
["ko", "232208098", "RT @patriamea: \ud55c\uad6d \uc2dc\uae09\ucd5c\uc800\uc784\uae08(4320\uc6d0)\uc740 OECD \ucd5c\uc800. \uae00\uacfc \uac15\uc5f0\uc5d0\uc11c \ucd5c\uc800\uc784\uae08\uc73c\ub85c '\ube45\ub9e5\uc138\ud2b8'(5200\uc6d0)\ub294 \uba39\uc744\uc218 \uc788\uc5b4\uc57c \ud55c\ub2e4\uace0 \uac15\uc870\ud588\ub294\ub370, \ud55c\uad6d\uc77c\ubcf4\uac00 \uc804\uc138\uacc4 \uc0c1\ud669\uc744 \ube44\uad50\ud588\ub2e4. http://t.co/o2UCEg81", "Tue, 11 Oct 2011 10:11:21 +0000", "http://a2.twimg.com/profile_images/1247113970/photo_normal", null, "&lt;a href=&quot;http://twtkr.com&quot; rel=&quot;nofollow&quot;&gt;twtkr&lt;/a&gt;", "123702215931199488", "jeong_wwwon", 232208098, null, null, 123702215931199488, {"result_type": "recent"}]
["en", "22984871", "RT @VanDammeEDU: Spoke at interesting OECD conference with Network for Future Learning Finland a dialogue to look for innovative futures http://t.co/Ou51fivI", "Tue, 11 Oct 2011 10:12:26 +0000", "http://a2.twimg.com/profile_images/1575041370/317675_10150343642454637_849739636_7817488_224766446_n_normal.jpg", null, "&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;", "123702490846867456", "jhwordsmith", 22984871, null, null, 123702490846867456, {"result_type": "recent"}]
["ko", "104919659", "RT @busanandbeyond: \u200e10\uc6d46\uc77c-7\uc77c \ud30c\ub9ac\uc5d0\uc11c \uac1c\ucd5c\ub41c OECD \uc6d0\uc870\ud6a8\uacfc\uc791\uc5c5\ubc18 \ud68c\uc758\uc5d0\uc11c, \uc6d0\uc870\ud6a8\uacfc\uc791\uc5c5\ubc18 \uacf5\ub3d9\ubd80\uc758\uc7a5\uc744 \ub9e1\uace0 \uc788\ub294 \ubc15\uc740\ud558 \uc678\uad50\ubd80 \uac1c\ubc1c\ud611\ub825\uad6d\uc7a5\uc740 \uc8fc\ub3c4\uc801 \uc5ed\ud560\uc744 \ud558\uba70 \uae08\ubc88 \ud569\uc758\ub97c \ub3c4\ucd9c\ud574\ub0b4\uc5c8\uc2b5\ub2c8\ub2e4 ^^\n http://t.co/EfZbBae3", "Tue, 11 Oct 2011 10:13:45 +0000", "http://a1.twimg.com/profile_images/1576383366/11_normal.jpg", null, "&lt;a href=&quot;http://twitpic.com&quot; rel=&quot;nofollow&quot;&gt;Twitpic&lt;/a&gt;", "123702822742130688", "twinkle1026", 104919659, null, null, 123702822742130688, {"result_type": "recent"}]
["ko", "136212149", "RT @patriamea: \ud55c\uad6d \uc2dc\uae09\ucd5c\uc800\uc784\uae08(4320\uc6d0)\uc740 OECD \ucd5c\uc800. \uae00\uacfc \uac15\uc5f0\uc5d0\uc11c \ucd5c\uc800\uc784\uae08\uc73c\ub85c '\ube45\ub9e5\uc138\ud2b8'(5200\uc6d0)\ub294 \uba39\uc744\uc218 \uc788\uc5b4\uc57c \ud55c\ub2e4\uace0 \uac15\uc870\ud588\ub294\ub370, \ud55c\uad6d\uc77c\ubcf4\uac00 \uc804\uc138\uacc4 \uc0c1\ud669\uc744 \ube44\uad50\ud588\ub2e4. http://t.co/o2UCEg81", "Tue, 11 Oct 2011 10:14:07 +0000", "http://a0.twimg.com/profile_images/1547063525/kitschmay_normal.jpg", null, "&lt;a href=&quot;http://twtkr.com&quot; rel=&quot;nofollow&quot;&gt;twtkr&lt;/a&gt;", "123702915021021184", "kitschmay", 136212149, null, null, 123702915021021184, {"result_type": "recent"}]
["en", "261876097", "OECD/IEA inventory of estimated UK budgetary support and tax expenditures for fossil fuels: http://t.co/veRzCaz6", "Tue, 11 Oct 2011 10:14:21 +0000", "http://a2.twimg.com/profile_images/1382642745/Portrait2_normal.JPG", null, "&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;", "123702971790925824", "ret_ward", 261876097, null, null, 123702971790925824, {"result_type": "recent"}]
["ko", "275359278", "RT @patriamea: \ud55c\uad6d \uc2dc\uae09\ucd5c\uc800\uc784\uae08(4320\uc6d0)\uc740 OECD \ucd5c\uc800. \uae00\uacfc \uac15\uc5f0\uc5d0\uc11c \ucd5c\uc800\uc784\uae08\uc73c\ub85c '\ube45\ub9e5\uc138\ud2b8'(5200\uc6d0)\ub294 \uba39\uc744\uc218 \uc788\uc5b4\uc57c \ud55c\ub2e4\uace0 \uac15\uc870\ud588\ub294\ub370, \ud55c\uad6d\uc77c\ubcf4\uac00 \uc804\uc138\uacc4 \uc0c1\ud669\uc744 \ube44\uad50\ud588\ub2e4. http://t.co/o2UCEg81", "Tue, 11 Oct 2011 10:17:29 +0000", "http://a2.twimg.com/profile_images/1583134809/image_normal.jpg", null, "&lt;a href=&quot;http://twtkr.com&quot; rel=&quot;nofollow&quot;&gt;twtkr&lt;/a&gt;", "123703759766433792", "zoo5_Song", 275359278, null, null, 123703759766433792, {"result_type": "recent"}]
["ko", "406646316", "RT @patriamea: \ud55c\uad6d \uc2dc\uae09\ucd5c\uc800\uc784\uae08(4320\uc6d0)\uc740 OECD \ucd5c\uc800. \uae00\uacfc \uac15\uc5f0\uc5d0\uc11c \ucd5c\uc800\uc784\uae08\uc73c\ub85c '\ube45\ub9e5\uc138\ud2b8'(5200\uc6d0)\ub294 \uba39\uc744\uc218 \uc788\uc5b4\uc57c \ud55c\ub2e4\uace0 \uac15\uc870\ud588\ub294\ub370, \ud55c\uad6d\uc77c\ubcf4\uac00 \uc804\uc138\uacc4 \uc0c1\ud669\uc744 \ube44\uad50\ud588\ub2e4. http://t.co/o2UCEg81", "Tue, 11 Oct 2011 10:17:48 +0000", "http://a3.twimg.com/profile_images/1138574086/phpCUvWpZ_normal", null, "&lt;a href=&quot;http://twtkr.com&quot; rel=&quot;nofollow&quot;&gt;twtkr&lt;/a&gt;", "123703840309645312", "happymisschoi", 406646316, null, null, 123703840309645312, {"result_type": "recent"}]
["ko", "405725560", "RT @patriamea: \ud55c\uad6d \uc2dc\uae09\ucd5c\uc800\uc784\uae08(4320\uc6d0)\uc740 OECD \ucd5c\uc800. \uae00\uacfc \uac15\uc5f0\uc5d0\uc11c \ucd5c\uc800\uc784\uae08\uc73c\ub85c '\ube45\ub9e5\uc138\ud2b8'(5200\uc6d0)\ub294 \uba39\uc744\uc218 \uc788\uc5b4\uc57c \ud55c\ub2e4\uace0 \uac15\uc870\ud588\ub294\ub370, \ud55c\uad6d\uc77c\ubcf4\uac00 \uc804\uc138\uacc4 \uc0c1\ud669\uc744 \ube44\uad50\ud588\ub2e4. http://t.co/o2UCEg81", "Tue, 11 Oct 2011 10:18:30 +0000", "http://a2.twimg.com/profile_images/1542281775/photo_normal", null, "&lt;a href=&quot;http://twtkr.com&quot; rel=&quot;nofollow&quot;&gt;twtkr&lt;/a&gt;", "123704017351217154", "PresgbparkNude", 405725560, null, null, 123704017351217154, {"result_type": "recent"}]
["ko", "51501152", "RT @patriamea: \ud55c\uad6d \uc2dc\uae09\ucd5c\uc800\uc784\uae08(4320\uc6d0)\uc740 OECD \ucd5c\uc800. \uae00\uacfc \uac15\uc5f0\uc5d0\uc11c \ucd5c\uc800\uc784\uae08\uc73c\ub85c '\ube45\ub9e5\uc138\ud2b8'(5200\uc6d0)\ub294 \uba39\uc744\uc218 \uc788\uc5b4\uc57c \ud55c\ub2e4\uace0 \uac15\uc870\ud588\ub294\ub370, \ud55c\uad6d\uc77c\ubcf4\uac00 \uc804\uc138\uacc4 \uc0c1\ud669\uc744 \ube44\uad50\ud588\ub2e4. http://t.co/o2UCEg81", "Tue, 11 Oct 2011 10:18:32 +0000", "http://a3.twimg.com/profile_images/1278557384/avatar_normal.JPEG", null, "&lt;a href=&quot;http://twtkr.com&quot; rel=&quot;nofollow&quot;&gt;twtkr&lt;/a&gt;", "123704026230566912", "crkoo", 51501152, null, null, 123704026230566912, {"result_type": "recent"}]
["ja", "108965501", "RT @yuya2012: \u65e5\u672c\u653f\u5e9c\u306f\u65e2\u306b\u5341\u5206\u306b\u9ad8\u30b3\u30b9\u30c8\u4f53\u8cea\u306b\u306a\u3063\u3066\u3044\u308b\u308f\u3051\u3060\u304c\u3001\uff2f\uff25\uff23\uff24\u8af8\u56fd\u3068\u6bd4\u8f03\u3057\u305f\u5834\u5408\u3001\u653f\u5e9c\u306b\u3088\u308b\u6240\u5f97\u79fb\u8ee2\u6a5f\u80fd\u306e\u50cd\u304d\u304c\u8457\u3057\u304f\u4f4e\u3044\u3002\u3053\u308c\u306f\u5929\u4e0b\u308a\u306a\u3069\u306e\u7a0e\u91d1\u306b\u305f\u304b\u308b\u30d5\u30a1\u30df\u30ea\u30fc\u4f01\u696d\u306e\u5229\u6a29\u306b\u7a0e\u6295\u5165\u3055\u308c\u3066\u3044\u308b\u3053\u3068\u3092\u793a\u3057\u3001\u4e00\u822c\u56fd\u6c11\u306e\u624b\u5143\u306b\u8584\u304f\u5e83\u304f\u9084\u5143\u3055\u308c\u308b\u7a0e\u91d1\u304c\u5727\u5012\u7684\u306b\u5c11\u306a\u3044\u3053\u3068\u3092\u610f\u5473\u3059\u308b\u3002", "Tue, 11 Oct 2011 10:20:19 +0000", "http://a2.twimg.com/profile_images/1294456329/PariFace_normal.JPG", null, "&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;", "123704475394383872", "Ebisuyama", 108965501, null, null, 123704475394383872, {"result_type": "recent"}]
["ja", "108965501", "RT @yuya2012: \u65e5\u672c\u304c\u4f4e\u8ca0\u62c5\u30fb\u4f4e\u798f\u7949\u56fd\u5bb6\u3068\u3044\u3046\u306e\u306f\u5927\u5618\u3002\uff27\uff24\uff30\u30d9\u30fc\u30b9\u306e\u6f5c\u5728\u7684\u56fd\u6c11\u8ca0\u62c5\u7387\u306f\u6b27\u5dde\u4e3b\u8981\u56fd\u3068\u307b\u307c\u5909\u308f\u3089\u305a\u3001\u653f\u5e9c\u306e\uff27\uff24\uff30\u6bd4\u30fb\u91d1\u878d\u8cc7\u7523\u6b8b\u9ad8\u306f\uff2f\uff25\uff23\uff24\u5e73\u5747\u306e\uff12\u500d\u3001\u91d1\u878d\u8cc7\u7523\u4ee5\u5916\u306e\u30b9\u30c8\u30c3\u30af\u3082\u591a\u6570\u3002\u3053\u308c\u3060\u3051\u5de8\u5927\u306a\u653f\u5e9c\u3092\u904b\u55b6\u3057\u306a\u304c\u3089\u6b27\u5dde\u3068\u6bd4\u3079\u3066\u5c0f\u3055\u306a\u653f\u5e9c\u3068\u3044\u3046\u306e\u306f\u5168\u304f\u306e\u30a6\u30bd\u3002", "Tue, 11 Oct 2011 10:21:05 +0000", "http://a2.twimg.com/profile_images/1294456329/PariFace_normal.JPG", null, "&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;", "123704666780479488", "Ebisuyama", 108965501, null, null, 123704666780479488, {"result_type": "recent"}]
["en", "174741061", "RT @OECD: Wine, whisky &amp; the Nobel prize for economics http://t.co/gkT3ajiW OECD Insights on comparative advantage &amp; trade @OECDtrade", "Tue, 11 Oct 2011 10:21:15 +0000", "http://a3.twimg.com/profile_images/1562099927/NatalieViselli_JCIaust_StudioCrop-XSML_normal.jpg", null, "&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;", "123704709268783104", "NatalieViselli", 174741061, null, null, 123704709268783104, {"result_type": "recent"}]
["ko", "146591501", "RT @patriamea: \ud55c\uad6d \uc2dc\uae09\ucd5c\uc800\uc784\uae08(4320\uc6d0)\uc740 OECD \ucd5c\uc800. \uae00\uacfc \uac15\uc5f0\uc5d0\uc11c \ucd5c\uc800\uc784\uae08\uc73c\ub85c '\ube45\ub9e5\uc138\ud2b8'(5200\uc6d0)\ub294 \uba39\uc744\uc218 \uc788\uc5b4\uc57c \ud55c\ub2e4\uace0 \uac15\uc870\ud588\ub294\ub370, \ud55c\uad6d\uc77c\ubcf4\uac00 \uc804\uc138\uacc4 \uc0c1\ud669\uc744 \ube44\uad50\ud588\ub2e4. http://t.co/o2UCEg81", "Tue, 11 Oct 2011 10:23:24 +0000", "http://a1.twimg.com/profile_images/1576182297/92e40640-bafe-424c-83f6-bb40660c1e81_normal.png", null, "&lt;a href=&quot;http://twtkr.com&quot; rel=&quot;nofollow&quot;&gt;twtkr&lt;/a&gt;", "123705248924712960", "songblu", 146591501, null, null, 123705248924712960, {"result_type": "recent"}]
["ko", "125104080", "RT @patriamea: \ud55c\uad6d \uc2dc\uae09\ucd5c\uc800\uc784\uae08(4320\uc6d0)\uc740 OECD \ucd5c\uc800. \uae00\uacfc \uac15\uc5f0\uc5d0\uc11c \ucd5c\uc800\uc784\uae08\uc73c\ub85c '\ube45\ub9e5\uc138\ud2b8'(5200\uc6d0)\ub294 \uba39\uc744\uc218 \uc788\uc5b4\uc57c \ud55c\ub2e4\uace0 \uac15\uc870\ud588\ub294\ub370, \ud55c\uad6d\uc77c\ubcf4\uac00 \uc804\uc138\uacc4 \uc0c1\ud669\uc744 \ube44\uad50\ud588\ub2e4. http://t.co/o2UCEg81", "Tue, 11 Oct 2011 10:25:17 +0000", "http://a2.twimg.com/profile_images/983307508/image_normal.jpg", null, "&lt;a href=&quot;http://twtkr.com&quot; rel=&quot;nofollow&quot;&gt;twtkr&lt;/a&gt;", "123705722377748480", "saint87kr", 125104080, null, null, 123705722377748480, {"result_type": "recent"}]
["ko", "109725716", "RT @patriamea: \ud55c\uad6d \uc2dc\uae09\ucd5c\uc800\uc784\uae08(4320\uc6d0)\uc740 OECD \ucd5c\uc800. \uae00\uacfc \uac15\uc5f0\uc5d0\uc11c \ucd5c\uc800\uc784\uae08\uc73c\ub85c '\ube45\ub9e5\uc138\ud2b8'(5200\uc6d0)\ub294 \uba39\uc744\uc218 \uc788\uc5b4\uc57c \ud55c\ub2e4\uace0 \uac15\uc870\ud588\ub294\ub370, \ud55c\uad6d\uc77c\ubcf4\uac00 \uc804\uc138\uacc4 \uc0c1\ud669\uc744 \ube44\uad50\ud588\ub2e4. http://t.co/o2UCEg81", "Tue, 11 Oct 2011 10:26:13 +0000", "http://a1.twimg.com/profile_images/1584456796/asha0810_normal.jpg", null, "&lt;a href=&quot;http://twtkr.com&quot; rel=&quot;nofollow&quot;&gt;twtkr&lt;/a&gt;", "123705956633808896", "asha0810", 109725716, null, null, 123705956633808896, {"result_type": "recent"}]
["ko", "111570598", "\uc220\uad8c\ud558\ub358 \uc0ac\ud654, \uc774\uc820 \uc790\uc0b4 \uad8c\ud558\ub294 \uc0ac\ud68c. \ud55c\uad6d\uc740 OECD \uad6d\uac00 \uc911 \uc790\uc0b4\ub960 1\uc704 \uad6d\uac00 RT @baltong3: #kctu \uc30d\uc6a9\ucc28 \ud574\uace0 \ub178\ub3d9\uc790 17\ubc88\uc9f8 \uc8fd\uc74c, \uc7ac\uc559\uc774 \uc544\ub2c8\uba74 \ubb34\uc5c7\uc778\uac00 http://t.co/r3vYYD1O", "Tue, 11 Oct 2011 10:27:06 +0000", "http://a2.twimg.com/profile_images/1548245428/phpnDeLjM_normal", null, "&lt;a href=&quot;http://twtkr.com&quot; rel=&quot;nofollow&quot;&gt;twtkr&lt;/a&gt;", "123706179137449984", "moonbok", 111570598, null, null, 123706179137449984, {"result_type": "recent"}]
["ko", "25768921", "RT @hangillo: \ub054\ucc0d\ud55c \uc77c! RT @patriamea: \ud55c\uad6d \uc2dc\uae09\ucd5c\uc800\uc784\uae08(4320\uc6d0)\uc740 OECD \ucd5c\uc800. \uae00\uacfc \uac15\uc5f0\uc5d0\uc11c \ucd5c\uc800\uc784\uae08\uc73c\ub85c '\ube45\ub9e5\uc138\ud2b8'(5200\uc6d0)\ub294 \uba39\uc744\uc218 \uc788\uc5b4\uc57c \ud55c\ub2e4\uace0 \uac15\uc870\ud588\ub294\ub370, \ud55c\uad6d\uc77c\ubcf4\uac00 \uc804\uc138\uacc4 \uc0c1\ud669\uc744 \ube44\uad50\ud588\ub2e4. http://t.co/xz317TXE", "Tue, 11 Oct 2011 10:27:20 +0000", "http://a3.twimg.com/profile_images/1137858590/716cac2b-e263-4e45-a816-23cd6c18f5fb_normal.png", null, "&lt;a href=&quot;http://twtkr.com&quot; rel=&quot;nofollow&quot;&gt;twtkr for iPad&lt;/a&gt;", "123706238172278784", "hanidalloo", 25768921, null, null, 123706238172278784, {"result_type": "recent"}]
["en", "1177877", "@tomhoward cheapest in the OECD, you mean, and artificially so.", "Tue, 11 Oct 2011 10:27:37 +0000", "http://a2.twimg.com/profile_images/1317126080/image_normal.jpg", "594899", "tomhoward", "&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;", "123706310599512064", "tammois", 1177877, 594899, null, 123706310599512064, {"result_type": "recent"}]
["ko", "403236884", "RT @patriamea: \ud55c\uad6d \uc2dc\uae09\ucd5c\uc800\uc784\uae08(4320\uc6d0)\uc740 OECD \ucd5c\uc800. \uae00\uacfc \uac15\uc5f0\uc5d0\uc11c \ucd5c\uc800\uc784\uae08\uc73c\ub85c '\ube45\ub9e5\uc138\ud2b8'(5200\uc6d0)\ub294 \uba39\uc744\uc218 \uc788\uc5b4\uc57c \ud55c\ub2e4\uace0 \uac15\uc870\ud588\ub294\ub370, \ud55c\uad6d\uc77c\ubcf4\uac00 \uc804\uc138\uacc4 \uc0c1\ud669\uc744 \ube44\uad50\ud588\ub2e4. http://t.co/o2UCEg81", "Tue, 11 Oct 2011 10:28:17 +0000", "http://a2.twimg.com/profile_images/1572362567/___-274_normal.jpg", null, "&lt;a href=&quot;http://twtkr.com&quot; rel=&quot;nofollow&quot;&gt;twtkr&lt;/a&gt;", "123706479785164800", "garahan73", 403236884, null, null, 123706479785164800, {"result_type": "recent"}]
["ko", "110283096", "RT @mindjj: OECD\uad6d\uac00 \uc911 1\uc704\ub77c\ub294 \ub300\ud55c\ubbfc\uad6d\uc758 \uc790\uc0b4\ub960\uc740 \uc778\uad6c10\ub9cc\uba85\ub2f9 30\uba85. \uc30d\uc6a9\ucc28 \ud574\uace0\ub178\ub3d9\uc790\uc758 \uc790\uc0b4\ub960\uc740 2500\uba85 \uc911 16\uba85. \uc30d\ucc28 \ud574\uace0\uc790\ub4e4\uc758 \uc790\uc0b4\ub960\uc740 \ud604\uc7ac. \ub300\ud55c\ubbfc\uad6d\uc5d0\uc11c. \uac00\uc7a5 \ub192\ub2e4.. \n\ud568\uaed8 \ud574\uc694. \ud568\uaed8 \uc0b4\uc544\uc694..", "Tue, 11 Oct 2011 10:29:17 +0000", "http://a1.twimg.com/profile_images/899533594/_______normal.jpg", null, "&lt;a href=&quot;http://www.osfoora.com&quot; rel=&quot;nofollow&quot;&gt;Osfoora for iPhone&lt;/a&gt;", "123706732210958336", "namuzip9", 110283096, null, null, 123706732210958336, {"result_type": "recent"}]
["it", "217541365", "OECD attesta disoccupaz. in Spagna al 21.2% (Italia al 7.9%) in agosto 2011. Mito di Barcellona citt\u00e0 x italici fuggitivi addio?", "Tue, 11 Oct 2011 10:30:29 +0000", "http://a1.twimg.com/profile_images/1229147286/db_normal.jpg", null, "&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;", "123707033647190017", "dariobanfi", 217541365, null, null, 123707033647190017, {"result_type": "recent"}]
["en", "22984871", "How to measure progress and sustainability at natl &amp; intl levels? Follow conversation tmrw at  http://t.co/Fa3W63gJ &amp; @oecdlive #OECDHL", "Tue, 11 Oct 2011 10:30:30 +0000", "http://a2.twimg.com/profile_images/1575041370/317675_10150343642454637_849739636_7817488_224766446_n_normal.jpg", null, "&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;", "123707038034440192", "jhwordsmith", 22984871, null, null, 123707038034440192, {"result_type": "recent"}]
["ko", "93821598", "RT @moonbok: \uc220\uad8c\ud558\ub358 \uc0ac\ud654, \uc774\uc820 \uc790\uc0b4 \uad8c\ud558\ub294 \uc0ac\ud68c. \ud55c\uad6d\uc740 OECD \uad6d\uac00 \uc911 \uc790\uc0b4\ub960 1\uc704 \uad6d\uac00 RT @baltong3: #kctu \uc30d\uc6a9\ucc28 \ud574\uace0 \ub178\ub3d9\uc790 17\ubc88\uc9f8 \uc8fd\uc74c, \uc7ac\uc559\uc774 \uc544\ub2c8\uba74 \ubb34\uc5c7\uc778\uac00 http://t.co/r3vYYD1O", "Tue, 11 Oct 2011 10:30:31 +0000", "http://a1.twimg.com/profile_images/1496610518/photo_normal.jpg", null, "&lt;a href=&quot;http://twtkr.com&quot; rel=&quot;nofollow&quot;&gt;twtkr&lt;/a&gt;", "123707040102232065", "visabul", 93821598, null, null, 123707040102232065, {"result_type": "recent"}]
["it", "1578192", "RT @dariobanfi: OECD attesta disoccupaz. in Spagna al 21.2% (Italia 7.9) in agosto 2011. Mito di Barcellona citt\u00e0 x italici fuggitivi addio?", "Tue, 11 Oct 2011 10:31:35 +0000", "http://a1.twimg.com/profile_images/1407053584/AndreaUtente11_normal.jpg", null, "&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;", "123707309808549888", "andypanix", 1578192, null, null, 123707309808549888, {"result_type": "recent"}]
["en", "1067941", "RT @ActionAidUK: Poorer countries lose 3x more income to #TaxHavens than received in aid every year says @OECD \u2013 about US$ 360 billion! http://t.co/cNQ5hac8", "Tue, 11 Oct 2011 10:31:55 +0000", "http://a1.twimg.com/profile_images/1378752996/---------_Jana_Mills_normal.png", null, "&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;", "123707393568817152", "janamills", 1067941, null, null, 123707393568817152, {"result_type": "recent"}]
